user_id,product,day,payment_on_time_rate,avg_utilization,fico_proxy,defaulted,balance,cash,net_worth_proxy
1402,Daily-Pay Credit Builder,30,1.0,0.0,780.0,0,0.0,1571.7740000749716,1571.7740000749716
1402,Daily-Pay Credit Builder,90,1.0,0.0,780.0,0,0.0,4004.336113085961,4004.336113085961
1402,Daily-Pay Credit Builder,180,1.0,0.0,780.0,0,0.0,8070.827444560536,8070.827444560536
1402,Daily-Pay Credit Builder,270,1.0,0.0,780.0,0,0.0,12803.969002385864,12803.969002385864
1402,Daily-Pay Credit Builder,365,1.0,0.0,780.0,0,0.0,16781.064631728193,16781.064631728193
1403,Daily-Pay Credit Builder,30,0.0,0.6677063648938998,419.87523621273203,1,1222.6294111367838,0.0,-1222.6294111367838
1403,Daily-Pay Credit Builder,90,0.0,0.8986253073009073,392.16496312389114,1,1246.9824340340251,0.0,-1246.9824340340251
1403,Daily-Pay Credit Builder,180,0.0,0.9690212950381648,383.7174445954202,1,1284.424500156767,0.0,-1284.424500156767
1403,Daily-Pay Credit Builder,270,0.0,1.0028898530620747,379.65321763255105,1,1322.9908069081473,0.0,-1322.9908069081473
1403,Daily-Pay Credit Builder,365,0.0,1.0291241988037385,376.5050961435514,1,1364.956663939702,0.0,-1364.956663939702
1404,Daily-Pay Credit Builder,30,0.0,0.5695169954294186,431.65796054846976,1,1243.4201463588581,6.2926805631704426,-1237.1274657956876
1404,Daily-Pay Credit Builder,90,0.0,0.864563459736462,396.25238483162457,1,1268.1872908585265,0.0,-1268.1872908585265
1404,Daily-Pay Credit Builder,180,0.0,0.9509663711902969,385.8840354571644,1,1306.266056929622,0.0,-1306.266056929622
1404,Daily-Pay Credit Builder,270,0.0,0.9901500726084977,381.1819912869803,1,1345.4881812696008,0.0,-1345.4881812696008
1404,Daily-Pay Credit Builder,365,0.0,1.0191342522903575,377.70388972515707,1,1388.1676650256259,0.0,-1388.1676650256259
1405,Daily-Pay Credit Builder,30,0.0,0.7263703047414052,412.83556343103135,1,1055.137985129914,0.0,-1055.137985129914
1405,Daily-Pay Credit Builder,90,0.0,0.9186245573040835,389.76505312351,1,1076.1548192397088,0.0,-1076.1548192397088
1405,Daily-Pay Credit Builder,180,0.0,0.9793627024438813,382.4764757067342,1,1108.4675918983662,0.0,-1108.4675918983662
1405,Daily-Pay Credit Builder,270,0.0,1.01001882120563,378.7977414553244,1,1141.750592314426,0.0,-1141.750592314426
1405,Daily-Pay Credit Builder,365,0.0,1.0345865967353198,375.84960839176165,1,1177.9674291001156,0.0,-1177.9674291001156
1406,Daily-Pay Credit Builder,30,0.0,0.7003098284553554,415.96282058535735,1,1066.1019806092897,0.0,-1066.1019806092897
